http://dbpedia.org/ontology/Event,Event,http://dbpedia.org/ontology/numberOfGoals
http://dbpedia.org/resource/Republic_of_Ireland_national_football_team_1960s_results,Republic of Ireland national football team 1960s results,50
http://dbpedia.org/resource/2004_AFC_Asian_Cup_qualification,2004 AFC Asian Cup qualification,78
http://dbpedia.org/resource/1914–15_in_Swedish_football,1914–15 in Swedish football,46
http://dbpedia.org/resource/Taça_do_Atlântico,Taça do Atlântico,74
http://dbpedia.org/resource/Republic_of_Ireland_national_football_team_1980s_results,Republic of Ireland national football team 1980s results,2
http://dbpedia.org/resource/1987_FIFA_World_Youth_Championship,1987 FIFA World Youth Championship,72
http://dbpedia.org/resource/2006_South_American_Women's_Football_Championship,2006 South American Women's Football Championship,20
http://dbpedia.org/resource/2003_FIFA_Women's_World_Cup_qualification_(UEFA),2003 FIFA Women's World Cup qualification (UEFA),89
http://dbpedia.org/resource/1913–14_in_Swedish_football,1913–14 in Swedish football,60
http://dbpedia.org/resource/Ireland_national_football_team_(FAI)_results,Ireland national football team (FAI) results,70
http://dbpedia.org/resource/1989_FIFA_World_Youth_Championship,1989 FIFA World Youth Championship,31
