http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
Stäubli International,4500
Stäubli,4500
Stäubli International AG,4500
Stäubli,4500
Stäubli,4500
Suminter India Organics,600
Dainippon Sumitomo Pharma,4291
大日本住友製薬,4291
Dainippon Sumitomo Pharma,4291
大日本住友製藥,4291
Sumitomo Dainippon Pharma,4291
Dainippon Sumitomo Pharma,7009
大日本住友製薬,7009
Dainippon Sumitomo Pharma,7009
大日本住友製藥,7009
Sumitomo Dainippon Pharma,7009
SunRice,2100
Sun Chemical,8000
Sun Chemical,8000
Sun Products,3400
Sungard Availability Services,3000
Super-Pharm,7000
Супер-Фарм,7000
Super-Pharm,7000
Surf Canyon,4
Survivors Healing Center,3
Suzak Inc.,39
Suzak (entreprise),39
朱雀 (ゲーム会社),39
Suzak Inc.,39
Suzano Papel e Celulose,4352
Suzano Papel e Celulose,4352
Suzano Papel e Celulose,4352
Svenska Spel,2232
Svenska Spel,2232
Swarovski Optik,800
Swarovski Optik,800
Syncron International AB,100
Syniverse,2500
T-Mobile US,50000
T-Mobile (États-Unis),50000
T-Mobile US,50000
T-Mobile US,50000
TAG Immobilien,508
TAG Tegernsee Immobilien und Beteiligung,508
شركة أبوظبي الوطنية للطاقة,2800
TAQA,2800
TAQA,2800
TAQA,2800
TST Overland Express,1095
TV3 Group,250
Talend,500
Talend,500
Talend,500
Tamweel,160
Tapulous,20
Tapulous,20
Tata Business Support Services,23000
Tavant Technologies,1500
Таврия В,5
Tavria V,5
TechniSat,2500
TechniSat,2500
TechniSat,2500
TechniSat,2500
Teilifís na Gaeilge (corporation),75
Telenor Cinclus,100
Temmler,1000
Temmler Werke,1000
Temmler,1000
Tessolve,1000
Texas Health Presbyterian Hospital Denton,900
Texas Health Resources,21100
Thales Rail Signalling Solutions,2000
The Aluminum Association,16
The Care of Trees,350
The Polyclinic,1200
The Sam Bernstein Law Firm,115
Thermaltake,500
Thermaltake,500
Thermaltake Technology,500
Thermaltake,500
Thermaltake,500
Thermaltake,500
Thermaltake,500
曜越科技,500
Thermaltake,500
Thermphos International,450
Hoechst Holland,450
Thermphos International,450
Thompson Cigar,225
Thrive (website),14
Tianjin Seagull,3000
Tianjin Sea Gull Watch Manufacturing Group,3000
海鸥手表,3000
Tianjin Seagull,3000
Timeline Interactive,30
Tobii Technology,600
Tobii Technology,600
Tombras Group,155
HolidayCheck Group,725
Tomorrow Focus,725
Tongaat Hulett,31230
Tongaat Hulett,31230
Tongaat Hulett,31230
TopoTarget,53
TopoTarget,68
Toronto Coalition for Active Transportation,1
TowerBrook Capital Partners,30
"Toyota Material Handling, U.S.A., Inc.",168
Tracerco,250
Trade Centre Wales,300
Tragus Group,7000
TrainOSE,679
TrainOSE,679
TrainOSE,679
Trane,29000
Trane,29000
横川公司,10000
Transcom Group,10000
Transport Corporation of India,5000
ترانستيك سيستيمز,200
Transtek,200
Transurban S.A.,182
Travel Guard,700
"Tree Top, Inc.",1008
وكالة ترند للأنباء,150
Trend News Agency,150
TriNet,2236
Trianz,1300
Tridel,500
Triotech,106
TrippNT,19
Trivest,20
Trustpilot,500
Turtle Wax,51
Turtle Wax,51
Twisted Pixel Games,25
Twisted Pixel Games,25
Twisted Pixel Games,25
Turkmengaz,25000
Туркменгаз,25000
Türkmengaz,25000
佑威國際,400
U-Right,400
يوكوز,100
UCoz,100
UCoz,100
UCoz,100
UCoz,100
UCoz,100
UCoz,100
UCoz,100
USG People,7160
USG People,7160
USG People,7160
UXC,3000
Uganda Development Bank Limited,51
Ukrnafta,3200
Ukrnafta,3200
Укрнафта,3200
Ukrnafta,3200
Ukrtatnafta,4000
Umeme,1389
Umicore,14438
Umicore,14438
Umicore,14438
Umicore,14438
Umicore,14438
Umicore,14438
Umicore,14438
Unicorn Grocery,70
Union Bancaire Privée,1300
Union bancaire privée,1300
Union Bancaire Privée,1300
Unitech Group,1472
United Concordia,1200
United Federal Credit Union,44
United Federal Credit Union,415
United Internet,6254
United Internet,6254
United Internet,6254
United Natural Foods,10000
Universtores.com,12
Uniworld,115
Unknown Worlds Entertainment,20
Unknown Worlds Entertainment,20
Unknown Worlds Entertainment,20
Unknown Worlds Entertainment,20
Urban Science,500
Uruit,50
Uttar Gujarat Vij,7500
VFS Global,3769
Вагоноремонтный завод Карлово,280
VRZ Karlovo,280
Valor Security Services,8000
Van Leeuwen Buizen Groep,1220
Van Leeuwen Pipe and Tube Group,1220
فيلكرو,2500
Velcro,2500
Velcro Industries,2500
Velcro,2500
Velcro,2500
Velcro,2500
维克罗,2500
Vergnet,166
Vergnet,166
Vertos Medical,13
Vidant Health,9338
Videoville Showtime,50
Vidyo,300
Vidyo,300
Vidyo,300
Vie at Home,4000
Viessmann,11400
Viessmann,11400
Viessmann,11400
Viessmann,11400
Viessmann,11400
Viessmann,11400
Viessmann,11400
Viessmann,11400
Vietnam Asset Management,15
Vietnam Electricity,106011
Vietnam Electricity,106011
Vietnam Electricity,106011
"View, Inc.",201
Vilant Systems,46
Vilmorin (Unternehmen),750
Vilmorin (entreprise),750
ヴィルモラン,750
Vilmorin,750
Vintage Stock (retailer),300
Viscom AG,362
Viscom,362
Viscom,362
Viverso,150
Viverso,150
Viverso,150
Vocaltone Networks,153
Vopium,100
Votorantim Group,98600
Grupo Votorantim,98600
Groupe Votorantim,98600
ヴォトランチン・グループ,98600
Votorantim-groep,98600
Grupo Votorantim,98600
Voxeo,150
WANdisco,150
Wanne-Herner Eisenbahn und Hafen,187
Wanne-Herner Eisenbahn und Hafen,187
ワンズファクトリー,20
Wanz Factory,20
Wanz Factory,20
Warners Solicitors,110
Wasserstrom Company,1200
Wattzon,14
Watunes,10
Wavefront Technology Solutions,31
We Are Hunted,10
Webber Wentzel,800
Webtrekk,100
Webtrekk,100
Weifa,180
WellPoint Systems,193
Well Pharmacy,7000
Wellchester,23
Wellspring Capital Management,4800
Wera-Werk,750
Wera-Werk,750
Wera Tools,750
Werksmans,410
Wescorp Energy,23
West Pharmaceutical Services,6300
West Pharmaceutical Services,6300
Weston Presidio,20
Weston Williamson,88
WiQuest Communications,120
Widdowson Group,330
Wikispaces,10
Wikispaces,10
Wikispaces,10
Wikispaces,10
Wild Oak Music Group,27
Wildlife Aid Foundation,5
Willi Betz,4000
Willi Betz,4000
Willi Betz,4000
Willis Group Holdings,18000
Willis (assurance),18000
ウィリス・グループ・ホールディングス,18000
Willis Group,18000
Wind Point Partners,30
Wistron,60000
Wistron,60000
Wistron,60000
纬创资通,60000
Wistron Corporation,60000
Wittenstein SE,1987
Wittenstein,1987
Wockhardt,7900
Wockhardt,7900
Wolfire Games,4
Wolfire Games,4
Wolfire Games,4
WonderHowTo,12
Work At Play,15
WorldNet Telecommunications,190
Worldcolor,20000
XMobots,20
XMobots,20
Yellow Cab Pizza,1500
Yokomo,30
ヨコモ,30
Z+F UK,220
Z8Games,50
Z8Games,50
Z8Games,50
Zambia Electricity Supply Corporation,3600
ZESCO,3600
ZESCO,3600
Zambia National Broadcasting Corporation,2000
Zambia National Broadcasting Corporation,2000
Ze-gen,28
Zebra Imaging,55
Zenith Records,4
Zong (Paiement mobile),80
Zong mobile payments,80
زومليون,30000
Zoomlion,30000
Zoomlion,30000
中連重科,30000
中联重科,30000
Zoomlion,30000
Zubi Advertising Services,122
Zynga,1669
Zynga,1669
Zynga,1669
Zynga,1669
Zynga,1669
ジンガ,1669
Zynga,1669
Zynga,1669
Zynga,1669
Zynga,1669
Zynga,1669
Össur,2300
Össur,2300
Össur,2300
Česká Rafinérská,629
EA Bright Light,100
EA Bright Light,100
EA Bright Light,100
Siebel Systems,5036
Siebel Systems,5036
Siebel Systems,5036
Siebel Systems,5036
Siebel Systems,5036
Siebel Systems,5036
Siebel,5036
Uber (company),6700
أوبر,6700
Uber (Unternehmen),6700
Uber,6700
Uber (entreprise),6700
Uber,6700
Uber,6700
Uber (bedrijf),6700
Uber (przedsiębiorstwo),6700
Uber (empresa),6700
Uber,6700
優步,6700
Ancestry.com,1000
Ancestry.com,1000
Beca Group,3000
First Federal Bank of California,600
Gimson,100
Gimson,100
Gimson (cycles),100
Guy Gannett Communications,1998
Kerridge Commercial Systems,500
Laco,275
Lufthansa Systems,1900
Lufthansa Systems,1900
MBH Architects,152
"Mercantile Bank Limited, Bangladesh",1600
Neobus (Serbia),10
OpenX (company),500
Red Link Communications,500
Red Link Communications,500
Tarong Energy,570
Musikhaus Thomann,1120
Musikhaus Thomann,1120
Thomann (retailer),1120
Australia Post,32732
Australia Post,32732
オーストラリア郵便公社,32732
Australia Post,32732
Почта Австралии,32732
澳大利亞郵政,32732
Canwest,12072
CanWest Global Communications,12072
Canwest,12072
Canwest,12072
Donruss,50
إسيت,1000
ESET,1000
ESET,1000
ESET,1000
Eset,1000
Eset,1000
Eset,1000
ESET,1000
Eset,1000
Eset,1000
ESET,1000
ESET,1000
Euskaltel,346
Euskaltel,346
Euskaltel,346
Euskaltel,346
Euskaltel,346
エウスカルテル,346
Pizza Delight,3500
Pizza Delight,3500
Sysmex Corporation,5401
シスメックス,5401
Белтелеком,25000
Beltelecom,25000
Corriente Resources,98
Corriente Resources,98
Israel Post Company,5000
Israel Post Company,5000
Israel Postal Company,5000
List of Nintendo development teams,3000
500px,40
500px,40
500px,40
500px,40
500px,40
500px,40
500px,40
500px,40
500px,40
Airbus Defence and Space,40000
إيرباص للدفاع والفضاء,40000
Airbus Defence and Space,40000
Airbus Defence & Space,40000
Airbus Defence and Space,40000
Airbus Defence and Space,40000
エアバス・ディフェンス・アンド・スペース,40000
Airbus Defence and Space,40000
Airbus Defence and Space,40000
Airbus Defence and Space,40000
شركة فيل بلاس,71
Feelplus,71
Feelplus,71
フィールプラス,71
Feelplus,71
Divitas Networks,70
Seapine Software,100
Smart & Final,10000
YouSee,1200
Artsakhbank,482
Artsakhbank,482
Арцахбанк,482
Bills.com,600
Bloggingheads.tv,250
BlueLithium,150
Blue Chip Cookies,75
Cloetta,2583
Contoso,1200
Contoso,1200
Contoso,1200
Contoso,1200
East Town Railway Workshops,450
Edward Elgar Publishing,66
Edward Elgar Publishing,66
Henry's House (PR firm),20
M. A. Hanna Company,7149
Memorial Press Group,2004
Odfjell Drilling,3000
Ofotens og Vesteraalens Dampskibsselskab,1500
Papaya Studio,30
Papaya Studio,30
RWE Supply & Trading CZ,26
RWE Supply & Trading CZ,26
Sensory Sweep Studios,100
Sensory Sweep Studios,100
Sugatsune,470
Teijin Aramid,1300
Teijin Aramid,1300
Troms Fylkes Dampskibsselskap,2000
Unipetrol,3647
Unipetrol,3647
Unipetrol,3647
Unipetrol,3647
Yancey's Fancy,120
Norwegian State Railways (1883–1996),12000
Norges Statsbaner (1883–1996),12000
ETX Capital,80
AAA Cooper,4500
CarComplaints.com,10
Casa Grande Valley Newspapers,100
Dentsply Sirona,3400
Dentsply Sirona,3400
Dentsply Sirona,11800
Dentsply Sirona,11800
Eden Springs,3000
FXCMジャパン証券,844
福匯,844
FXCM,844
Glentel,2100
Golrang Industrial Group,13000
Gruntal & Co.,700
H. A. Moyer (automobile),600
IQMS,250
Interurban Press,10
Joyent,80
Joyent,80
Mace Security International,50
MainConcept,100
MarkMonitor,400
MarkMonitor,400
NanoString Technologies,270
Onward Technologies,2000
Palmer-Moore Company,600
Path Solutions,500
Recorded Future,89
Sandstorm Gold,12
Siemens Technology and Services,4500
WinWinD,800
WinWinD,800
Yoma Bank,2300
أسلسان,5335
ASELSAN,5335
ASELSAN,5335
Aselsan,5335
ASELSAN,5335
أبيرتيس,16500
Abertis,16500
Abertis,16500
Abertis,16500
Abertis,16500
Abertis,16500
Abertis,16500
Abertis,16500
Abertis,16500
阿伯蒂斯基建公司,16500
Agrokor,34964
Agrokor,34964
Agrokor,34964
Agrokor,34964
Alon USA,2860
Alon USA,2860
Alon USA,2860
Aluminum Corporation of China,103493
Aluminum Corporation of China Limited,103493
Corporación de Aluminio de China,103493
Aluminium Corporation of China,103493
Aluminum Corporation of China Limited,103493
中国アルミニウム,103493
Chinalco,103493
Aluminum Corporation of China,103493
中國鋁業,103493
Ambient Weather,9
AmeriGas,8500
أريكا (شركة),50
Arika,50
Arika,50
Arika,50
アリカ,50
Arika,50
ARIKA,50
Avangrid,7000
Baldor Electric Company,7500
Bambi a.d.,967
Bambi Banat Beograd,967
Bardahl,34
バーダル,34
Bardahl,34
Bell Gully,400
Bernina Nähmaschinenfabrik,1097
Bernina International,1097
Bernina (maszyny do szycia),1097
Taylors of Harrogate,1500
Bettys and Taylors of Harrogate,1500
Bettys and Taylors of Harrogate,1500
Big C,27000
Big C,27000
Big C,27000
Big C,27000
Big C,27000
密西中心,27000
Bodog,1000
Bodog,1000
Cambia Health Solutions,5500
Cbus,373
Chartwell Technology,100
Tscheljabinski Traktorny Sawod,13000
Chelyabinsk Tractor Plant,13000
Planta de Tractores de Cheliábinsk,13000
Usine de tracteurs de Tcheliabinsk,13000
Fabbrica di trattori di Čeljabinsk,13000
Челябинский тракторный завод,13000
Tscheljabinski Traktorny Sawod,20000
Chelyabinsk Tractor Plant,20000
Planta de Tractores de Cheliábinsk,20000
Usine de tracteurs de Tcheliabinsk,20000
Fabbrica di trattori di Čeljabinsk,20000
Челябинский тракторный завод,20000
China National Nuclear Corporation,100000
China National Nuclear Corporation,100000
Compagnie nucléaire nationale chinoise,100000
China National Nuclear Corporation,100000
中国核工業集団,100000
中国核工业集团公司,100000
Chunghwa Telecom,28722
Chunghwa Telecom,28722
Chunghwa Telecom,28722
中華電信,28722
Chunghwa Telecom,28722
中華電信,28722
CinemaNow,120
シネマナウ,120
Com Hem,773
Com Hem,773
Com Hem,773
DLA Piper New Zealand,150
Dabs.com,200
Defence Materiel Organisation,7000
Defence Materiel Organisation,7000
Организация оборонного хозяйства Австралии,7000
Diamond Offshore Drilling,3400
Diedrich Coffee,815
Douglas Pharmaceuticals,450
Ecology Building Society,25
Educational Initiatives,200
Egon Zehnder,452
Egon Zehnder,452
Electrabel,8750
Engie Electrabel,8750
Electrabel,8750
Engie - Electrabel,8750
Electrabel,8750
Engie Electrabel,8750
Elion Enterprises Limited,1533
Elion,1533
Ents24,21
Eureka Forbes,10000
EvoBus,14382
EvoBus,14382
EvoBus,14382
EvoBus,14382
EvoBus,14382
EvoBus,14382
Evobus,14382
Extreme Pita,2000
Ferrovial,61587
Ferrovial,61587
Ferrovial,61587
Ferrovial,61587
Ferrovial,61587
First Merchants Corporation,1400
First National Bank of Omaha,5000
Force Motors,8000
Force Motors,8000
Force Motors,8000
Force Motors,8000
GSD&M,400
Gainward,20
Gainward,20
Gainward,20
Gainward Technology,20
Gainward,20
Gainward,20
Gemalto,14000
Gemalto,14000
Gemalto,14000
Gemalto,14000
ジェムアルト,14000
Gemalto,14000
General Casualty Insurance,2219
Geox,2590
جيوكس,2590
Geox,2590
Geox,2590
Geox,2590
Geox,2590
Geox,2590
Geox,2590
健乐士,2590
Gold Fields,49715
Gold Fields,49715
Gold Fields,49715
Gold Fields,49715
Good Energy,276
Granite Construction,3600
HSBC Bank Bermuda,1100
百慕達滙豐銀行,1100
Home Bargains,16000
Hongkong and Yaumati Ferry,400
油蔴地小輪,400
IBM India,150000
"InfoPark, Kochi",25000
Intec Telecom Systems,1600
Interfax,1000
Interfax,1000
Interfax,1000
Interfax,1000
Interfax,1000
インテルファクス通信,1000
Interfax,1000
Interfax,1000
Интерфакс,1000
国际文传电讯社,1000
Ipsen Group,4900
Ipsen,4900
Ipsen,4900
イプセン (製薬会社),4900
Ipsen,4900
Italcementi,20760
Italcementi,20760
Italcementi,20760
Italcementi,20760
Italcementi,20760
イタルチェメンティ,20760
Italcementi,20760
Italcementi,20760
Japan Transport Engineering Company,1154
総合車両製作所,1154
Japan Transport Engineering Company,1154
綜合車輛製作所,1154
KGHM Polska Miedź,28884
KGHM Polska Miedź,28884
KGHM Polska Miedź,28884
KGHM Polska Miedź,28884
KGHM Polska Miedź,28884
Korea Hydro & Nuclear Power,9500
Korea Hydro & Nuclear Power,9500
韓國水電與核電公司,9500
Laboratoires Servier,21200
مختبرات سرفير,21200
Servier,21200
Servier,21200
Servier,21200
Servier,21200
Laing O’Rourke,15088
Laing O'Rourke,15088
Laing O'Rourke,15088
Lakshmi Machine Works,5000
Laserfiche,201
Light Rail Transit Authority,78
ライト・レール・トランジット・オーソリティ,78
Light Rail Transit Authority,1707
ライト・レール・トランジット・オーソリティ,1707
Liverpool University Press,13
Liverpool University Press,13
Liverpool University Press,13
Lonrho,3415
Lonrho,3415
مجموعة الخرافي,20000
M. A. Kharafi & Sons,20000
M. A. Kharafi & Sons,20000
MANAŞ,2700
MET ART,50
MET Art,50
MET-Art,50
MET ART,50
MET ART,50
MET-Art,50
Maplin Electronics,2000
اتصالات المغرب,11807
Maroc Telecom,11807
Maroc Telecom,11807
Maroc Telecom,11807
Maurice Blackburn (law firm),1000
Metrovías,4500
Metrovías,4500
Metrovías,4500
Metrovías,4500
Mexican American Legal Defense and Educational Fund,50
Monroe Bank & Trust,362
Mostogradnja,1056
Motala Verkstad,190
Motala Verkstad,190
Motor Racing Network,70
Mr. Pizza,250
米斯特比萨,250
Neurocrine Biosciences,95
New Seasons Market,3000
Norddeutsche Landesbank,6343
Norddeutsche Landesbank,6343
Norddeutsche Landesbank,6343
Norddeutsche Landesbank,6343
OCZ Technology,550
OCZ,550
OCZ Technology,550
OCZ Technology,550
OCZ Technology,550
OCZ Storage Solutions,550
OCZ,550
OCZ Storage Solutions,550
OCZ Storage Solutions,550
أوسم,4707
Osem Investments,4707
Osem (company),4707
Osem (entreprise),4707
Осем,4707
Patron Capital,73
Patron Capital,73
Pennon Group,4500
Pennon Group,4500
ペノン・グループ,4500
Petrol Ofisi,1020
Petrol Ofisi,1020
Petrol Ofisi,1020
Petrol Ofisi,1020
Petrol Ofisi,1020
Philippine Bank of Communications,1328
Philippine Veterans Bank,900
Prestige Brands,160
Proware Technology Corporation,225
Proware,225
Pöyry Oy,4880
Pöyry,4880
RF Micro Devices,3500
RapLeaf,11
Ritek,3723
Ritek,3723
Ritek,3723
RiTEK,3723
铼德科技,3723
Roundy's,20000
Russell Brands,10000
SYS Technologies,475
Safaricom,3000
Sindicatum,104
South Jersey Industries,650
"SpaceQuest, Ltd.",10
Sparrow Health System,7600
State Bank of Mauritius,1100
State Bank of Mauritius,1100
تي إن‌ کي-بي پي,50000
TNK-BP,50000
TNK-BP,50000
TNK-BP,50000
ТНК-BP,50000
TV Rogers,542
Tahera (mining company),15
Technip,37500
Technip,37500
Technip,37500
Technip,37500
Technip,37500
Technip,37500
Technip,37500
Telefônica Vivo,84000
Telefônica Vivo,84000
Telenor Srbija,1153
Telenor Serbia,1153
Telenor Srbija,1153
Hong Kong and China Gas,2331
The Hong Kong and China Gas Company,2331
Hong Kong and China Gas,2331
香港中華ガス,2331
香港中華煤氣,2331
The Meeting House,33
Ticona,1450
Ticona,1450
Tishman Speyer Properties,1600
Tishman Speyer,1600
Tishman Speyer Properties,1600
Tishman Speyer,1600
Tom Tailor,6400
Tom Tailor,6400
Tom Tailor,6400
Tom Tailor,6400
Tom Tailor,6400
توسي (شركة),1000
Tose (company),1000
TOSE,1000
TOSE,1000
TOSE,1000
トーセ,1000
TOSE,1000
TOSE,1000
"Tose Co., Ltd.",1000
东星软件,1000
Toyoko Inn,7067
Toyoko Inn,7067
Toyoko Inn,7067
東横イン,7067
Toyoko Inn,7067
東橫INN,7067
Tsubakimoto Chain,6100
Tsubakimoto Chain,6100
椿本チエイン,6100
Técnicas Reunidas,8820
Técnicas Reunidas,8820
Técnicas Reunidas,8820
Técnicas Reunidas,8820
UK Coal,2000
UK Coal,2000
University of New Hampshire InterOperability Laboratory,100
Vaccine and Infectious Disease Organization,165
Vera Bradley,2950
Victorian Curriculum and Assessment Authority,196
Victorian Curriculum and Assessment Authority,340
Victorian Curriculum and Assessment Authority,3700
Viridian Group,1503
"Virtual Heroes, Inc.",40
Vodafone Italia,6835
Vodafone Italy,6835
Vodafone Italia,6835
Wetpaint,65
ويلمر كتلر بيكرينغ هال ودور,2500
Wilmer Cutler Pickering Hale and Dorr,2500
Windstream Holdings,14500
Yamana Gold,9300
Yamana Gold,9300
Yamana Gold,9300
Yamana Gold,9300
Zarai Taraqiati Bank Limited,5500
Zeus Technology,40
Štark,1030
1st Source,1350
24 Hour Fitness,20000
99 Cents Only Stores,11500
99センツ・オンリー・ストアズ,11500
A1 Telekom Austria,8600
A1 Telekom Austria,8600
A1 Telekom Austria,8600
Eletropaulo,10000
AES Eletropaulo,10000
AES Eletropaulo,10000
AES エレトロパウロ,10000
AES Eletropaulo,10000
AVL List,8050
AVL (engineering company),8050
李斯特内燃机及测试设备公司,8050
Abiomed,800
Abiomed,800
AboveNet,600
AboveNet,600
Acadian Ambulance,4000
Accountor,2300
Accountor Group,2300
Acerinox,7390
Acerinox,7390
Acerinox,7390
Acerinox,7390
Acerinox,7390
阿塞里諾克斯,7390
Actavis,21600
Actavis,21600
Actavis,21600
Actavis,21600
Actel,500
Actel,500
Actel,500
Actel,500
Actel,500
Acuity Insurance,1000
Aerostich,100
Agrale,12300
Agrale,12300
Agrale,12300
アグラレ,12300
Agrale,12300
Agrale,12300
Agrale,12300
Aircastle,100
مجموعة الفيصلية,5000
Al Faisaliah Group,5000
Allegis Group,10000
Allegis Group,10000
Almirall,2
Almirall,2
Almirall,2
Alpha Bank Srbija,1399
Alpha Bank Srbija Beograd,1399
Alphapharm,740
Altri,690
Altri,690
Altri,690
Altri,690
Altri,690
Alvarion,72
Alvarion,72
Amcol International Corporation,2400
Amer Sports,7954
Amer Sports,7954
Amer Sports,7954
Amer Sports,7954
アメアスポーツコーポレーション,7954
Amer Sports,7954
Amer Sports,7954
Amer Sports,7954
American Century Investments,1300
American century,1300
American Gear Manufacturers Association,11
American Gear Manufacturers Association,11
الشركة الكويتية للأغذية,63000
Americana Group,63000
"Amit, Pollak, Matalon & Co.",123
جسر صالح باي,223000
Andrade Gutierrez,223000
Grupo Andrade Gutierrez,223000
Grupo Andrade Gutierrez,223000
Angel Trains,115
Angel Trains,115
Angel Trains,115
Alpha Trains,115
Aniplex,80
Aniplex,80
Aniplex,80
Aniplex,80
Aniplex,80
アニプレックス,80
Aniplex,80
Aniplex,80
Aniplex,80
Aniplex,80
Anixter,8200
Anoto,110
Anritsu,3926
Anritsu,3926
Anritsu,3926
アンリツ,3926
Anritsu,3926
安立,3926
Applied Instruments,500
Applied Micro Circuits Corporation,600
アプライド・マイクロ・サーキット,600
Applied Micro Circuits Corporation,600
Ardence,104
Argon ST,1000
Argon ST,1000
ArrayComm,50
アレイコム,50
Arrium,10000
Arrium,10000
Arrium,10000
Arrow Electronics,17000
Arrow Electronics,17000
Arrow Electronics,17000
Arrow Electronics,17000
Artland (company),26
أرتلاند,26
Artland,26
Artland,26
Artland,26
アートランド,26
Artland (studio),26
Artland,26
ARTLAND,26
Artland (company),46
أرتلاند,46
Artland,46
Artland,46
Artland,46
アートランド,46
Artland (studio),46
Artland,46
ARTLAND,46
Ascena Retail Group,14000
Ascena Retail,14000
Assurant,17500
أستيلاس,17649
Astellas,17649
Astellas Pharma,17649
Astellas Pharma,17649
Astellas Pharma,17649
アステラス製薬,17649
Astellas,17649
Astellas Pharma,17649
Astro Malaysia Holdings,4454
Atomistix,50
Austal USA,4000
Austal USA,4000
Auto-Owners Insurance,4500
Automated Logic Corporation,300
Axcelis Technologies,826
Bregman + Hamann Architects,450
B+H Architects,450
BAE Systems Australia,4000
"BDO USA, LLP",4059
BOK Financial Corporation,4800
BOK Financial Corporation,4800
BW Group,4500
BW Group,4500
Babcock International Group,35000
Babcock International,35000
Babcock International Group,35000
Badcock Home Furniture,1200
"Balter, Guth, Aloni & Co.",144
Banca Intesa Beograd,3060
Banca intesa Beograd,3060
Banco Etcheverría,150
Banco Etcheverría,150
Banco Etcheverría,150
بنكو صفرا,5456
Banco Safra,5456
Banco Safra,5456
Banco Safra,5456
Banco Safra,5456
BankAtlantic,1040
Bank Zachodni WBK,9500
Bank Zachodni WBK,9500
Banco Zachodni WBK,9500
Bank Zachodni WBK,9500
Bank Zachodni WBK,9500
Bank Zachodni WBK,9500
Bank of St. Helena,30
Bank of St. Helena,30
Bankinter,4
Bankinter,4
Bankinter,4
Bankinter,4
Bankinter,4
Bankinter,4
Bankinter,4
西班牙洲際銀行,4
Banobras,900
Banco Nacional de Obras y Servicios Públicos (México),900
Banobras,900
Barilla Group,8
مجموعة باريلا,8
Barilla,8
Barilla,8
Barilla,8
Barilla,8
バリラ,8
Barilla,8
Barilla,8
Barilla,8
Baxters,1000
Bburago,130
Bburago,130
Bburago,130
Bburago,130
Bburago,130
Bechtle AG,7200
Bechtle,7200
Bechtle,7200
Behaviour Interactive,375
Behaviour Interactive,375
Behaviour Interactive,375
Behaviour Interactive,375
Behaviour Interactive,375
Artificial Mind and Movement,375
BenQ Mobile,3000
BenQ-Siemens,3000
BenQ-Siemens,3000
BenQ-Siemens,3000
BenQ-Siemens,3000
明基西門子,3000
Better World Books,340
Better World Books,340
Biopure,4
"BitTorrent, Inc.",110
BitTorrent (company),110
"BitTorrent, Inc.",110
BitTorrent (企業),110
BitTorrent (firma),110
"BitTorrent, Inc.",110
BitTorrent (公司),110
BlueLinx,1860
Blue Nile (company),301
ブルーナイル (企業),301
"Blurb, Inc.",120
Bodum,500
Bodum,500
Bodum,500
Bodum,500
Bodum,500
Bodum,500
Bodum,500
Boeing Canada,1600
Boeing Canada,1600
Boots Opticians,4156
Boral,12000
Bosphorus Cymbals,21
Brantano Footwear,2000
Brantano,2000
Brantano Footwear,2945
Brantano,2945
Brasil Kirin,10041
Brasil Kirin,10041
Brasil Kirin,10041
Brasil Kirin,10041
Brightstar Corporation,9000
Brightstar Corporation,9000
ブライトスター,9000
"Brine, Corp.",87
Brine (brand),87
Brisa – Auto-estradas de Portugal,2670
Brisa - Auto-estradas de Portugal,2670
Brisa – Auto-estradas de Portugal,2670
Brisa,2670
Brisa,2670
Brisa (empresa),2670
British Columbia Ambulance Service,4300
Brugseni,485
Brugsen,485
Building Materials Holding Corporation,5500
Burckhardt Compression,983
Burckhardt Compression,983
Buscapé,600
Buscapé,600
Bwin,1570
Bwin,1570
Bwin,1570
Bwin,1570
Bwin,1570
Bwin,1570
Bwin,1570
C&S Wholesale Grocers,14000
C&S Wholesale Grocers,14000
CANTV,9468
CANTV,9468
CANTV,9468
سي بي إس إنتراكتيف,2080
CBS Interactive,2080
CBS Interactive,2080
CNET (site web),2080
CBS互動,2080
CESC Limited,10000
"CEVA, Inc.",193
CEVA (azienda),193
CORE Media Group,115
CORE Media Group,115
COWI A/S,6000
Cowi,6000
Companhia Paulista de Força e Luz,7924
CPFL Energia,7924
Companhia Paulista de Força e Luz,7924
CPFLエネルジア,7924
CPFL Energia,7924
CTL Logistics,2500
CTL Logistics,2500
CTL Logistics,2500
Calix Inc.,700
CalorieKing,25
Cambrex Corporation,1200
Canada Goose (clothing),1000
Canada Goose,1000
Canada Goose,1000
Canadian Information Processing Society,2
Canadian Institute for Health Information,700
Canadian Sub-Surface,300
Capybara Games,22
Capybara Games,22
Capybara Games,22
Capybara Games,22
Rezidor Hotel Group,88001
Carlson Rezidor Hotel Group,88001
Carlson Rezidor Hotel Group,88001
カールソン・レジドール・ホテルズ,88001
Carver Bancorp,1871000
Cavium,850
凱為半導體,850
Centex,6530
Central Asia Insurance,1300
Central National-Gottesman,2500
Century Bank,400
Ceragon,1100
Chedraui,33018
Chedraui,33018
Chedraui,33018
Chinabank,5594
Chunghwa Post,0
Chunghwa Post,0
中華郵政,0
Chunghwa Post,0
中華郵政,0
شونسوفت (شركة),67
Chunsoft,67
Chunsoft,67
Chunsoft,67
Chunsoft,67
チュンソフト,67
Chunsoft,67
