http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
مقاطعة جاكسون (كانساس),1.69903e+09
Jackson County (Kansas),1.69903e+09
Condado de Jackson (Kansas),1.69903e+09
Comté de Jackson (Kansas),1.69903e+09
Contea di Jackson (Kansas),1.69903e+09
ジャクソン郡 (カンザス州),1.69903e+09
Jackson County (Kansas),1.69903e+09
Hrabstwo Jackson (Kansas),1.69903e+09
Condado de Jackson (Kansas),1.69903e+09
"Джексон (округ, Канзас)",1.69903e+09
杰克逊县 (堪萨斯州),1.69903e+09
"Jasper County, Indiana",1.44941e+09
Jasper County (Indiana),1.44941e+09
Condado de Jasper (Indiana),1.44941e+09
Comté de Jasper (Indiana),1.44941e+09
Contea di Jasper (Indiana),1.44941e+09
ジャスパー郡 (インディアナ州),1.44941e+09
Jasper County (Indiana),1.44941e+09
Condado de Jasper (Indiana),1.44941e+09
Hrabstwo Jasper (Indiana),1.44941e+09
"Джаспер (округ, Индиана)",1.44941e+09
傑斯帕縣 (印地安納州),1.44941e+09
"Jefferson County, Kansas",1.38046e+09
مقاطعة جيفرسون (كانساس),1.38046e+09
Jefferson County (Kansas),1.38046e+09
Condado de Jefferson (Kansas),1.38046e+09
Comté de Jefferson (Kansas),1.38046e+09
Contea di Jefferson (Kansas),1.38046e+09
ジェファーソン郡 (カンザス州),1.38046e+09
Jefferson County (Kansas),1.38046e+09
Hrabstwo Jefferson (Kansas),1.38046e+09
Condado de Jefferson (Kansas),1.38046e+09
"Джефферсон (округ, Канзас)",1.38046e+09
傑佛遜縣 (堪薩斯州),1.38046e+09
"Jefferson Parish, Louisiana",7.66636e+08
مقاطعة جيفرسون (لويزيانا),7.66636e+08
Jefferson Parish,7.66636e+08
Parroquia de Jefferson,7.66636e+08
Paroisse de Jefferson,7.66636e+08
Parrocchia di Jefferson,7.66636e+08
ジェファーソン郡 (ルイジアナ州),7.66636e+08
Jefferson Parish,7.66636e+08
Paróquia de Jefferson,7.66636e+08
Parafia Jefferson,7.66636e+08
杰佛逊堂区 (路易斯安那州),7.66636e+08
"Джефферсон (приход, Луизиана)",7.66636e+08
"Jewell County, Kansas",2.35689e+09
مقاطعة جيويل (كانساس),2.35689e+09
Jewell County,2.35689e+09
Condado de Jewell,2.35689e+09
Comté de Jewell,2.35689e+09
Contea di Jewell,2.35689e+09
ジュエル郡 (カンザス州),2.35689e+09
Jewell County,2.35689e+09
Hrabstwo Jewell,2.35689e+09
Condado de Jewell,2.35689e+09
"Джуэл (округ, Канзас)",2.35689e+09
朱厄爾縣 (堪薩斯州),2.35689e+09
"Johnson County, Kansas",1.22506e+09
مقاطعة جونسون (كانساس),1.22506e+09
Johnson County (Kansas),1.22506e+09
Condado de Johnson (Kansas),1.22506e+09
Comté de Johnson (Kansas),1.22506e+09
Contea di Johnson (Kansas),1.22506e+09
ジョンソン郡 (カンザス州),1.22506e+09
Johnson County (Kansas),1.22506e+09
Hrabstwo Johnson (Kansas),1.22506e+09
Condado de Johnson (Kansas),1.22506e+09
"Джонсон (округ, Канзас)",1.22506e+09
約翰遜縣 (堪薩斯州),1.22506e+09
"Kane County, Illinois",1.34679e+09
مقاطعة كين (إلينوي),1.34679e+09
Kane County (Illinois),1.34679e+09
Condado de Kane (Illinois),1.34679e+09
Comté de Kane (Illinois),1.34679e+09
Contea di Kane (Illinois),1.34679e+09
ケーン郡 (イリノイ州),1.34679e+09
Kane County (Illinois),1.34679e+09
Hrabstwo Kane (Illinois),1.34679e+09
Condado de Kane (Illinois),1.34679e+09
"Кейн (округ, Иллинойс)",1.34679e+09
凱恩縣 (伊利諾伊州),1.34679e+09
"Kearny County, Kansas",2.25588e+09
مقاطعة كيرني (كانساس),2.25588e+09
Kearny County,2.25588e+09
Condado de Kearny,2.25588e+09
Comté de Kearny,2.25588e+09
Contea di Kearny,2.25588e+09
カーニー郡 (カンザス州),2.25588e+09
Kearny County,2.25588e+09
Hrabstwo Kearny,2.25588e+09
Condado de Kearny,2.25588e+09
"Карни (округ, Канзас)",2.25588e+09
卡尼縣 (堪薩斯州),2.25588e+09
"Kern County, California",2.10618e+10
مقاطعة كيرن (كاليفورنيا),2.10618e+10
Kern County,2.10618e+10
Condado de Kern,2.10618e+10
Comté de Kern,2.10618e+10
Contea di Kern,2.10618e+10
Kern County,2.10618e+10
カーン郡 (カリフォルニア州),2.10618e+10
Hrabstwo Kern,2.10618e+10
Condado de Kern,2.10618e+10
Керн (округ),2.10618e+10
克恩县,2.10618e+10
"Kingman County, Kansas",2.23516e+09
مقاطعة كينغمان (كانساس),2.23516e+09
Kingman County,2.23516e+09
Condado de Kingman,2.23516e+09
Comté de Kingman,2.23516e+09
Contea di Kingman,2.23516e+09
キングマン郡 (カンザス州),2.23516e+09
Kingman County,2.23516e+09
Hrabstwo Kingman,2.23516e+09
Condado de Kingman,2.23516e+09
"Кингман (округ, Канзас)",2.23516e+09
金曼縣 (堪薩斯州),2.23516e+09
"Kiowa County, Kansas",1.87256e+09
مقاطعة كيوا (كانساس),1.87256e+09
Kiowa County (Kansas),1.87256e+09
Condado de Kiowa (Kansas),1.87256e+09
Comté de Kiowa (Kansas),1.87256e+09
Contea di Kiowa (Kansas),1.87256e+09
カイオワ郡 (カンザス州),1.87256e+09
Kiowa County (Kansas),1.87256e+09
Hrabstwo Kiowa (Kansas),1.87256e+09
Condado de Kiowa (Kansas),1.87256e+09
"Кайова (округ, Канзас)",1.87256e+09
凱厄瓦縣 (堪薩斯州),1.87256e+09
"Knox County, Ohio",1.35974e+09
مقاطعة نوكس (أوهايو),1.35974e+09
Knox County (Ohio),1.35974e+09
Condado de Knox (Ohio),1.35974e+09
Comté de Knox (Ohio),1.35974e+09
Contea di Knox (Ohio),1.35974e+09
ノックス郡 (オハイオ州),1.35974e+09
Knox County (Ohio),1.35974e+09
Hrabstwo Knox (Ohio),1.35974e+09
Condado de Knox (Ohio),1.35974e+09
"Нокс (округ, Огайо)",1.35974e+09
諾克斯縣 (俄亥俄州),1.35974e+09
Kristiansund,8.628e+07
Kristiansund,8.628e+07
Kristiansund,8.628e+07
Kristiansund,8.628e+07
Kristiansund,8.628e+07
Kristiansund,8.628e+07
クリスチャンスン,8.628e+07
Kristiansund,8.628e+07
Kristiansund,8.628e+07
Кристиансунн,8.628e+07
克里斯蒂安松,8.628e+07
"LaPorte County, Indiana",1.54959e+09
مقاطعة لابورت (إنديانا),1.54959e+09
LaPorte County,1.54959e+09
Condado de LaPorte,1.54959e+09
Comté de LaPorte,1.54959e+09
Contea di LaPorte,1.54959e+09
ラポート郡 (インディアナ州),1.54959e+09
LaPorte County,1.54959e+09
Hrabstwo LaPorte,1.54959e+09
Condado de LaPorte,1.54959e+09
拉波特縣 (印地安納州),1.54959e+09
"LaSalle County, Illinois",2.93964e+09
مقاطعة لاسال (إلينوي),2.93964e+09
LaSalle County,2.93964e+09
Condado de LaSalle,2.93964e+09
Comté de LaSalle,2.93964e+09
Contea di LaSalle,2.93964e+09
ラサール郡 (イリノイ州),2.93964e+09
LaSalle County (Illinois),2.93964e+09
Hrabstwo LaSalle (Illinois),2.93964e+09
Condado de La Salle (Illinois),2.93964e+09
"Ла-Салл (округ, Иллинойс)",2.93964e+09
拉薩爾縣 (伊利諾伊州),2.93964e+09
"Labette County, Kansas",1.67054e+09
مقاطعة لابيت (كانساس),1.67054e+09
Labette County,1.67054e+09
Condado de Labette,1.67054e+09
Comté de Labette,1.67054e+09
Contea di Labette,1.67054e+09
ラベット郡 (カンザス州),1.67054e+09
Labette County,1.67054e+09
Hrabstwo Labette,1.67054e+09
Condado de Labette,1.67054e+09
"Лабет (округ, Канзас)",1.67054e+09
拉貝特縣 (堪薩斯州),1.67054e+09
"Lake County, Indiana",1.29215e+09
مقاطعة ليك (إنديانا),1.29215e+09
Lake County (Indiana),1.29215e+09
Condado de Lake (Indiana),1.29215e+09
Comté de Lake (Indiana),1.29215e+09
Contea di Lake (Indiana),1.29215e+09
レイク郡 (インディアナ州),1.29215e+09
Lake County (Indiana),1.29215e+09
Condado de Lake (Indiana),1.29215e+09
Hrabstwo Lake (Indiana),1.29215e+09
萊克縣 (印地安納州),1.29215e+09
"Лейк (округ, Индиана)",1.29215e+09
"Lane County, Kansas",1.85702e+09
مقاطعة لين (كانساس),1.85702e+09
Lane County (Kansas),1.85702e+09
Condado de Lane (Kansas),1.85702e+09
Comté de Lane (Kansas),1.85702e+09
Contea di Lane (Kansas),1.85702e+09
レーン郡 (カンザス州),1.85702e+09
Lane County (Kansas),1.85702e+09
Hrabstwo Lane (Kansas),1.85702e+09
Condado de Lane (Kansas),1.85702e+09
"Лейн (округ, Канзас)",1.85702e+09
雷恩縣 (堪薩斯州),1.85702e+09
"Lawrence County, Indiana",1.16334e+09
مقاطعة لورانس (إنديانا),1.16334e+09
Lawrence County (Indiana),1.16334e+09
Condado de Lawrence (Indiana),1.16334e+09
Comté de Lawrence (Indiana),1.16334e+09
Contea di Lawrence (Indiana),1.16334e+09
ローレンス郡 (インディアナ州),1.16334e+09
Lawrence County (Indiana),1.16334e+09
Condado de Lawrence (Indiana),1.16334e+09
Hrabstwo Lawrence (Indiana),1.16334e+09
"Лоренс (округ, Индиана)",1.16334e+09
勞倫斯縣 (印地安納州),1.16334e+09
"Leavenworth County, Kansas",1.19916e+09
مقاطعة ليفينوورث (كانساس),1.19916e+09
Leavenworth County,1.19916e+09
Condado de Leavenworth,1.19916e+09
Comté de Leavenworth,1.19916e+09
Contea di Leavenworth,1.19916e+09
レブンワース郡 (カンザス州),1.19916e+09
Leavenworth County,1.19916e+09
Hrabstwo Leavenworth,1.19916e+09
Condado de Leavenworth,1.19916e+09
"Левенуэрт (округ, Канзас)",1.19916e+09
萊文沃思縣 (堪薩斯州),1.19916e+09
Lillehammer,4.5e+08
ليلهامر,4.5e+08
Lillehammer,4.5e+08
Lillehammer,4.5e+08
Lillehammer,4.5e+08
Lillehammer,4.5e+08
リレハンメル,4.5e+08
Lillehammer (gemeente),4.5e+08
Lillehammer,4.5e+08
Lillehammer,4.5e+08
Лиллехаммер,4.5e+08
利勒哈默尔,4.5e+08
"Lincoln County, Kansas",1.8622e+09
مقاطعة لينكن (كانساس),1.8622e+09
Lincoln County (Kansas),1.8622e+09
Condado de Lincoln (Kansas),1.8622e+09
Comté de Lincoln (Kansas),1.8622e+09
Contea di Lincoln (Kansas),1.8622e+09
リンカーン郡 (カンザス州),1.8622e+09
Lincoln County (Kansas),1.8622e+09
Hrabstwo Lincoln (Kansas),1.8622e+09
Condado de Lincoln (Kansas),1.8622e+09
"Линкольн (округ, Канзас)",1.8622e+09
林肯縣 (堪薩斯州),1.8622e+09
"Linn County, Kansas",1.53845e+09
مقاطعة لن (كانساس),1.53845e+09
Linn County (Kansas),1.53845e+09
Condado de Linn (Kansas),1.53845e+09
Comté de Linn (Kansas),1.53845e+09
Contea di Linn (Kansas),1.53845e+09
リン郡 (カンザス州),1.53845e+09
Linn County (Kansas),1.53845e+09
Hrabstwo Linn (Kansas),1.53845e+09
Condado de Linn (Kansas),1.53845e+09
"Линн (округ, Канзас)",1.53845e+09
林縣 (堪薩斯州),1.53845e+09
"Logan County, Kansas",2.77906e+09
مقاطعة لوغان (كانساس),2.77906e+09
Logan County (Kansas),2.77906e+09
Condado de Logan (Kansas),2.77906e+09
Comté de Logan (Kansas),2.77906e+09
Contea di Logan (Kansas),2.77906e+09
ローガン郡 (カンザス州),2.77906e+09
Logan County (Kansas),2.77906e+09
Hrabstwo Logan (Kansas),2.77906e+09
Condado de Logan (Kansas),2.77906e+09
"Логан (округ, Канзас)",2.77906e+09
洛根縣 (堪薩斯州),2.77906e+09
"Lyon County, Kansas",2.19372e+09
مقاطعة ليون (كانساس),2.19372e+09
Lyon County (Kansas),2.19372e+09
Condado de Lyon (Kansas),2.19372e+09
Comté de Lyon (Kansas),2.19372e+09
Contea di Lyon (Kansas),2.19372e+09
ライアン郡 (カンザス州),2.19372e+09
Lyon County (Kansas),2.19372e+09
Hrabstwo Lyon (Kansas),2.19372e+09
Condado de Lyon (Kansas),2.19372e+09
"Лайон (округ, Канзас)",2.19372e+09
萊昂縣 (堪薩斯州),2.19372e+09
"Marion County, Kansas",2.44495e+09
مقاطعة ماريون (كانساس),2.44495e+09
Marion County (Kansas),2.44495e+09
Condado de Marion (Kansas),2.44495e+09
Comté de Marion (Kansas),2.44495e+09
Contea di Marion (Kansas),2.44495e+09
マリオン郡 (カンザス州),2.44495e+09
Marion County (Kansas),2.44495e+09
Hrabstwo Marion (Kansas),2.44495e+09
Condado de Marion (Kansas),2.44495e+09
"Мэрион (округ, Канзас)",2.44495e+09
馬里昂縣 (堪薩斯州),2.44495e+09
"Marshall County, Kansas",2.33099e+09
مقاطعة مارشال (كانساس),2.33099e+09
Marshall County (Kansas),2.33099e+09
Condado de Marshall (Kansas),2.33099e+09
Comté de Marshall (Kansas),2.33099e+09
Contea di Marshall (Kansas),2.33099e+09
マーシャル郡 (カンザス州),2.33099e+09
Marshall County (Kansas),2.33099e+09
Hrabstwo Marshall (Kansas),2.33099e+09
Condado de Marshall (Kansas),2.33099e+09
"Маршалл (округ, Канзас)",2.33099e+09
馬歇爾縣 (堪薩斯州),2.33099e+09
"McPherson County, Kansas",2.32581e+09
مقاطعة ماكفيرسون (كانساس),2.32581e+09
McPherson County (Kansas),2.32581e+09
Condado de McPherson (Kansas),2.32581e+09
Comté de McPherson (Kansas),2.32581e+09
Contea di McPherson (Kansas),2.32581e+09
マクファーソン郡 (カンザス州),2.32581e+09
McPherson County (Kansas),2.32581e+09
Hrabstwo McPherson (Kansas),2.32581e+09
Condado de McPherson (Kansas),2.32581e+09
麥克弗森縣 (堪薩斯州),2.32581e+09
"Meade County, Kansas",2.53301e+09
مقاطعة ميد (كانساس),2.53301e+09
Meade County (Kansas),2.53301e+09
Condado de Meade (Kansas),2.53301e+09
Comté de Meade (Kansas),2.53301e+09
Contea di Meade (Kansas),2.53301e+09
ミード郡 (カンザス州),2.53301e+09
Meade County (Kansas),2.53301e+09
Hrabstwo Meade (Kansas),2.53301e+09
Condado de Meade (Kansas),2.53301e+09
"Мид (округ, Канзас)",2.53301e+09
米德縣 (堪薩斯州),2.53301e+09
"Merced County, California",5.01163e+09
مقاطعة ميرسيد (كاليفورنيا),5.01163e+09
Merced County,5.01163e+09
Condado de Merced,5.01163e+09
Comté de Merced,5.01163e+09
Contea di Merced,5.01163e+09
Merced County,5.01163e+09
マーセド郡 (カリフォルニア州),5.01163e+09
Hrabstwo Merced,5.01163e+09
Condado de Merced,5.01163e+09
默塞德縣 (加利福尼亞州),5.01163e+09
Мерсед (округ),5.01163e+09
"Miami County, Kansas",1.49183e+09
مقاطعة ميامي (كانساس),1.49183e+09
Miami County (Kansas),1.49183e+09
Condado de Miami (Kansas),1.49183e+09
Comté de Miami (Kansas),1.49183e+09
Contea di Miami (Kansas),1.49183e+09
マイアミ郡 (カンザス州),1.49183e+09
Miami County (Kansas),1.49183e+09
Hrabstwo Miami (Kansas),1.49183e+09
Condado de Miami (Kansas),1.49183e+09
"Майами (округ, Канзас)",1.49183e+09
邁阿密縣 (堪薩斯州),1.49183e+09
"Mitchell County, Kansas",1.81817e+09
مقاطعة ميتشل (كانساس),1.81817e+09
Mitchell County (Kansas),1.81817e+09
Condado de Mitchell (Kansas),1.81817e+09
Comté de Mitchell (Kansas),1.81817e+09
Contea di Mitchell (Kansas),1.81817e+09
ミッチェル郡 (カンザス州),1.81817e+09
Mitchell County (Kansas),1.81817e+09
Hrabstwo Mitchell (Kansas),1.81817e+09
Condado de Mitchell (Kansas),1.81817e+09
"Митчелл (округ, Канзас)",1.81817e+09
米切爾縣 (堪薩斯州),1.81817e+09
Molde,3.5593e+08
مولده,3.5593e+08
Molde,3.5593e+08
Molde (Møre og Romsdal),3.5593e+08
Molde,3.5593e+08
Molde,3.5593e+08
モルデ,3.5593e+08
Molde,3.5593e+08
Molde,3.5593e+08
Molde (Møre og Romsdal),3.5593e+08
Молде,3.5593e+08
莫尔德,3.5593e+08
"Mono County, California",7.89687e+09
مقاطعة مونو (كاليفورنيا),7.89687e+09
Mono County,7.89687e+09
Condado de Mono,7.89687e+09
Comté de Mono,7.89687e+09
Contea di Mono,7.89687e+09
Mono County,7.89687e+09
モノ郡 (カリフォルニア州),7.89687e+09
Hrabstwo Mono,7.89687e+09
Condado de Mono,7.89687e+09
莫诺县,7.89687e+09
Моно (округ),7.89687e+09
"Montgomery County, Kansas",1.66795e+09
مقاطعة مونغومري (كانساس),1.66795e+09
Montgomery County (Kansas),1.66795e+09
Condado de Montgomery (Kansas),1.66795e+09
Comté de Montgomery (Kansas),1.66795e+09
Contea di Montgomery (Kansas),1.66795e+09
モンゴメリー郡 (カンザス州),1.66795e+09
Montgomery County (Kansas),1.66795e+09
Hrabstwo Montgomery (Kansas),1.66795e+09
Condado de Montgomery (Kansas),1.66795e+09
"Монтгомери (округ, Канзас)",1.66795e+09
蒙哥馬利縣 (堪薩斯州),1.66795e+09
"Morris County, Kansas",1.80004e+09
مقاطعة موريس (كانساس),1.80004e+09
Morris County (Kansas),1.80004e+09
Condado de Morris (Kansas),1.80004e+09
Comté de Morris (Kansas),1.80004e+09
Contea di Morris (Kansas),1.80004e+09
モリス郡 (カンザス州),1.80004e+09
Morris County (Kansas),1.80004e+09
Hrabstwo Morris (Kansas),1.80004e+09
Condado de Morris (Kansas),1.80004e+09
"Моррис (округ, Канзас)",1.80004e+09
摩里斯縣 (堪薩斯州),1.80004e+09
"Morton County, Kansas",1.89069e+09
مقاطعة مورتون (كانساس),1.89069e+09
Morton County (Kansas),1.89069e+09
Condado de Morton (Kansas),1.89069e+09
Comté de Morton (Kansas),1.89069e+09
Contea di Morton (Kansas),1.89069e+09
モートン郡 (カンザス州),1.89069e+09
Morton County (Kansas),1.89069e+09
Hrabstwo Morton (Kansas),1.89069e+09
Condado de Morton (Kansas),1.89069e+09
"Мортон (округ, Канзас)",1.89069e+09
莫頓縣 (堪薩斯州),1.89069e+09
"Moss, Norway",5.8e+07
موس (النرويج),5.8e+07
Moss,5.8e+07
Moss,5.8e+07
Moss,5.8e+07
Moss (Norvège),5.8e+07
Moss (Noorwegen),5.8e+07
Moss,5.8e+07
Moss,5.8e+07
Мосс (Норвегия),5.8e+07
莫斯,5.8e+07
"Napa County, California",1.93731e+09
مقاطعة نابا (كاليفورنيا),1.93731e+09
Napa County,1.93731e+09
Condado de Napa,1.93731e+09
Comté de Napa,1.93731e+09
Contea di Napa,1.93731e+09
ナパ郡 (カリフォルニア州),1.93731e+09
Napa County,1.93731e+09
Hrabstwo Napa,1.93731e+09
Condado de Napa,1.93731e+09
纳帕县,1.93731e+09
Напа (округ),1.93731e+09
"Nassau County, New York",7.38147e+08
مقاطعة ناسو (نيويورك),7.38147e+08
Nassau County (New York),7.38147e+08
Condado de Nassau (Nueva York),7.38147e+08
Comté de Nassau (New York),7.38147e+08
Contea di Nassau (New York),7.38147e+08
ナッソー郡 (ニューヨーク州),7.38147e+08
Nassau County (New York),7.38147e+08
Hrabstwo Nassau (Nowy Jork),7.38147e+08
Condado de Nassau (Nova Iorque),7.38147e+08
"Нассо (округ, Нью-Йорк)",7.38147e+08
納蘇縣 (紐約州),7.38147e+08
"Nemaha County, Kansas",1.85702e+09
مقاطعة نيماها (كانساس),1.85702e+09
Nemaha County (Kansas),1.85702e+09
Condado de Nemaha (Kansas),1.85702e+09
Comté de Nemaha (Kansas),1.85702e+09
Contea di Nemaha (Kansas),1.85702e+09
ネマハ郡 (カンザス州),1.85702e+09
Nemaha County (Kansas),1.85702e+09
Hrabstwo Nemaha (Kansas),1.85702e+09
Condado de Nemaha (Kansas),1.85702e+09
"Нимаха (округ, Канзас)",1.85702e+09
尼馬哈縣 (堪薩斯州),1.85702e+09
"Neosho County, Kansas",1.47888e+09
مقاطعة نيوشو (كانساس),1.47888e+09
Neosho County,1.47888e+09
Condado de Neosho,1.47888e+09
Comté de Neosho,1.47888e+09
Contea di Neosho,1.47888e+09
ネオショ郡 (カンザス州),1.47888e+09
Neosho County,1.47888e+09
Hrabstwo Neosho,1.47888e+09
Condado de Neosho,1.47888e+09
"Ниошо (округ, Канзас)",1.47888e+09
尼歐肖縣 (堪薩斯州),1.47888e+09
"Ness County, Kansas",2.78424e+09
مقاطعة نيس (كانساس),2.78424e+09
Ness County,2.78424e+09
Condado de Ness,2.78424e+09
Comté de Ness,2.78424e+09
Contea di Ness,2.78424e+09
ネス郡 (カンザス州),2.78424e+09
Ness County,2.78424e+09
Hrabstwo Ness,2.78424e+09
Condado de Ness,2.78424e+09
"Несс (округ, Канзас)",2.78424e+09
內斯縣 (堪薩斯州),2.78424e+09
"Newton County, Indiana",1.04055e+09
مقاطعة نيوتن (إنديانا),1.04055e+09
Newton County (Indiana),1.04055e+09
Condado de Newton (Indiana),1.04055e+09
Comté de Newton (Indiana),1.04055e+09
Contea di Newton (Indiana),1.04055e+09
ニュートン郡 (インディアナ州),1.04055e+09
Newton County (Indiana),1.04055e+09
Condado de Newton (Indiana),1.04055e+09
Hrabstwo Newton (Indiana),1.04055e+09
"Ньютон (округ, Индиана)",1.04055e+09
牛頓縣 (印地安納州),1.04055e+09
"Norton County, Kansas",2.27401e+09
مقاطعة نورتون (كانساس),2.27401e+09
Norton County,2.27401e+09
Condado de Norton,2.27401e+09
Comté de Norton,2.27401e+09
Contea di Norton,2.27401e+09
ノートン郡 (カンザス州),2.27401e+09
Norton County,2.27401e+09
Hrabstwo Norton,2.27401e+09
Condado de Norton,2.27401e+09
"Нортон (округ, Канзас)",2.27401e+09
諾頓縣 (堪薩斯州),2.27401e+09
"Orange County, California",2.0694e+09
مقاطعة أورانج (كاليفورنيا),2.0694e+09
Orange County (Kalifornien),2.0694e+09
Condado de Orange (California),2.0694e+09
Comté d'Orange (Californie),2.0694e+09
Contea di Orange (California),2.0694e+09
オレンジ郡 (カリフォルニア州),2.0694e+09
Orange County (Californië),2.0694e+09
Hrabstwo Orange (Kalifornia),2.0694e+09
Condado de Orange (Califórnia),2.0694e+09
"Ориндж (округ, Калифорния)",2.0694e+09
橙縣 (加利福尼亞州),2.0694e+09
"Osage County, Kansas",1.82853e+09
مقاطعة اوساج (كانساس),1.82853e+09
Osage County (Kansas),1.82853e+09
Condado de Osage (Kansas),1.82853e+09
Comté d'Osage (Kansas),1.82853e+09
Contea di Osage (Kansas),1.82853e+09
オーセージ郡 (カンザス州),1.82853e+09
Osage County (Kansas),1.82853e+09
Hrabstwo Osage (Kansas),1.82853e+09
Condado de Osage (Kansas),1.82853e+09
"Осейдж (округ, Канзас)",1.82853e+09
歐塞奇縣 (堪薩斯州),1.82853e+09
"Osborne County, Kansas",2.31286e+09
مقاطعة أوزبورن (كانساس),2.31286e+09
Osborne County,2.31286e+09
Condado de Osborne,2.31286e+09
Comté d'Osborne,2.31286e+09
Contea di Osborne,2.31286e+09
オズボーン郡 (カンザス州),2.31286e+09
Osborne County,2.31286e+09
Hrabstwo Osborne,2.31286e+09
Condado de Osborne,2.31286e+09
"Осборн (округ, Канзас)",2.31286e+09
奧斯伯恩縣 (堪薩斯州),2.31286e+09
"Ottawa County, Kansas",1.86738e+09
مقاطعة أوتاوا (كانساس),1.86738e+09
Ottawa County (Kansas),1.86738e+09
Condado de Ottawa (Kansas),1.86738e+09
Comté d'Ottawa (Kansas),1.86738e+09
Contea di Ottawa (Kansas),1.86738e+09
オタワ郡 (カンザス州),1.86738e+09
Ottawa County (Kansas),1.86738e+09
Hrabstwo Ottawa (Kansas),1.86738e+09
Condado de Ottawa (Kansas),1.86738e+09
"Оттава (округ, Канзас)",1.86738e+09
渥太華縣 (堪薩斯州),1.86738e+09
"Pawnee County, Kansas",1.95285e+09
مقاطعة بوني (كانساس),1.95285e+09
Pawnee County (Kansas),1.95285e+09
Condado de Pawnee (Kansas),1.95285e+09
Comté de Pawnee (Kansas),1.95285e+09
Contea di Pawnee (Kansas),1.95285e+09
ポーニー郡 (カンザス州),1.95285e+09
Pawnee County (Kansas),1.95285e+09
Hrabstwo Pawnee (Kansas),1.95285e+09
Condado de Pawnee (Kansas),1.95285e+09
"Пони (округ, Канзас)",1.95285e+09
波尼縣 (堪薩斯州),1.95285e+09
"Phillips County, Kansas",2.29473e+09
مقاطعة فيليبس (كانساس),2.29473e+09
Phillips County (Kansas),2.29473e+09
Condado de Phillips (Kansas),2.29473e+09
Comté de Phillips (Kansas),2.29473e+09
Contea di Phillips (Kansas),2.29473e+09
フィリップス郡 (カンザス州),2.29473e+09
Phillips County (Kansas),2.29473e+09
Hrabstwo Phillips (Kansas),2.29473e+09
Condado de Phillips (Kansas),2.29473e+09
"Филлипс (округ, Канзас)",2.29473e+09
菲利普斯縣 (堪薩斯州),2.29473e+09
"Placer County, California",3.64411e+09
مقاطعة بلاسر (كاليفورنيا),3.64411e+09
Placer County,3.64411e+09
Condado de Placer,3.64411e+09
Comté de Placer,3.64411e+09
Contea di Placer,3.64411e+09
Placer County,3.64411e+09
プレイサー郡 (カリフォルニア州),3.64411e+09
Hrabstwo Placer,3.64411e+09
Condado de Placer,3.64411e+09
Плейсер (округ),3.64411e+09
普莱瑟县,3.64411e+09
"Porter County, Indiana",1.08313e+09
Porter County,1.08313e+09
Condado de Porter,1.08313e+09
Comté de Porter,1.08313e+09
Contea di Porter,1.08313e+09
ポーター郡 (インディアナ州),1.08313e+09
Porter County,1.08313e+09
Condado de Porter,1.08313e+09
Hrabstwo Porter,1.08313e+09
波特縣 (印地安納州),1.08313e+09
"Pottawatomie County, Kansas",2.17818e+09
مقاطعة بوتاواتومي (كانساس),2.17818e+09
Pottawatomie County (Kansas),2.17818e+09
Condado de Pottawatomie (Kansas),2.17818e+09
Comté de Pottawatomie (Kansas),2.17818e+09
Contea di Pottawatomie (Kansas),2.17818e+09
ポタワトミー郡 (カンザス州),2.17818e+09
Pottawatomie County (Kansas),2.17818e+09
Hrabstwo Pottawatomie (Kansas),2.17818e+09
Condado de Pottawatomie (Kansas),2.17818e+09
"Поттаватоми (округ, Канзас)",2.17818e+09
波特瓦特米縣 (堪薩斯州),2.17818e+09
"Pottawattamie County, Iowa",2.46049e+09
مقاطعة بوتاواتامي (آيوا),2.46049e+09
Pottawattamie County,2.46049e+09
Condado de Pottawattamie,2.46049e+09
Comté de Pottawattamie,2.46049e+09
Contea di Pottawattamie,2.46049e+09
ポタワタミー郡 (アイオワ州),2.46049e+09
Pottawattamie County,2.46049e+09
Hrabstwo Pottawattamie,2.46049e+09
Condado de Pottawattamie,2.46049e+09
"Поттаватоми (округ, Айова)",2.46049e+09
波特瓦特米縣 (愛阿華州),2.46049e+09
"Pratt County, Kansas",1.90364e+09
مقاطعة برات (كانساس),1.90364e+09
Pratt County,1.90364e+09
Condado de Pratt,1.90364e+09
Comté de Pratt,1.90364e+09
Contea di Pratt,1.90364e+09
プラット郡 (カンザス州),1.90364e+09
Pratt County,1.90364e+09
Hrabstwo Pratt,1.90364e+09
Condado de Pratt,1.90364e+09
"Пратт (округ, Канзас)",1.90364e+09
普拉特縣 (堪薩斯州),1.90364e+09
"Pulaski County, Indiana",1.12315e+09
Pulaski County (Indiana),1.12315e+09
Condado de Pulaski (Indiana),1.12315e+09
Comté de Pulaski (Indiana),1.12315e+09
Contea di Pulaski (Indiana),1.12315e+09
プラスキ郡 (インディアナ州),1.12315e+09
Pulaski County (Indiana),1.12315e+09
Hrabstwo Pulaski (Indiana),1.12315e+09
Condado de Pulaski (Indiana),1.12315e+09
"Пьюласки (округ, Индиана)",1.12315e+09
普瓦斯基縣 (印地安納州),1.12315e+09
"Rawlins County, Kansas",2.7687e+09
مقاطعة رولنز (كانساس),2.7687e+09
Rawlins County,2.7687e+09
Condado de Rawlins,2.7687e+09
